Cnty_ID,Year,Crash_Sev_ID,crash_count
San Jacinto,2022,Not Injured,226
San Jacinto,2022,Possible Injury,38
San Jacinto,2022,Unknown,7
San Jacinto,2023,Incapacitating Injury,25
San Jacinto,2023,Killed,8
San Jacinto,2023,Non-Incapacitating,51
San Jacinto,2023,Not Injured,259
San Jacinto,2023,Possible Injury,27
San Jacinto,2023,Unknown,8
San Jacinto,2024,Incapacitating Injury,22
San Jacinto,2024,Killed,12
San Jacinto,2024,Non-Incapacitating,84
San Jacinto,2024,Not Injured,261
San Jacinto,2024,Possible Injury,23
San Jacinto,2024,Unknown,15
San Patricio,2017,Incapacitating Injury,48
San Patricio,2017,Killed,11
San Patricio,2017,Non-Incapacitating,156
San Patricio,2017,Not Injured,856
San Patricio,2017,Possible Injury,177
San Patricio,2017,Unknown,54
San Patricio,2018,Incapacitating Injury,36
San Patricio,2018,Killed,10
San Patricio,2018,Non-Incapacitating,110
San Patricio,2018,Not Injured,966
San Patricio,2018,Possible Injury,131
San Patricio,2018,Unknown,66
San Patricio,2019,Incapacitating Injury,35
San Patricio,2019,Killed,12
San Patricio,2019,Non-Incapacitating,99
San Patricio,2019,Not Injured,939
San Patricio,2019,Possible Injury,164
San Patricio,2019,Unknown,75
San Patricio,2020,Incapacitating Injury,44
San Patricio,2020,Killed,13
San Patricio,2020,Non-Incapacitating,90
San Patricio,2020,Not Injured,786
San Patricio,2020,Possible Injury,115
San Patricio,2020,Unknown,70
San Patricio,2021,Incapacitating Injury,47
San Patricio,2021,Killed,11
San Patricio,2021,Non-Incapacitating,133
San Patricio,2021,Not Injured,909
San Patricio,2021,Possible Injury,134
San Patricio,2021,Unknown,64
San Patricio,2022,Incapacitating Injury,32
San Patricio,2022,Killed,17
San Patricio,2022,Non-Incapacitating,140
San Patricio,2022,Not Injured,986
San Patricio,2022,Possible Injury,143
San Patricio,2022,Unknown,74
San Patricio,2023,Incapacitating Injury,36
San Patricio,2023,Killed,14
San Patricio,2023,Non-Incapacitating,149
San Patricio,2023,Not Injured,1198
San Patricio,2023,Possible Injury,161
San Patricio,2023,Unknown,96
San Patricio,2024,Incapacitating Injury,60
San Patricio,2024,Killed,13
San Patricio,2024,Non-Incapacitating,176
San Patricio,2024,Not Injured,1085
San Patricio,2024,Possible Injury,192
San Patricio,2024,Unknown,57
San Saba,2017,Incapacitating Injury,8
San Saba,2017,Non-Incapacitating,7
San Saba,2017,Not Injured,41
San Saba,2017,Possible Injury,9
San Saba,2017,Unknown,2
San Saba,2018,Incapacitating Injury,5
San Saba,2018,Killed,1
San Saba,2018,Non-Incapacitating,14
San Saba,2018,Not Injured,49
San Saba,2018,Possible Injury,9
San Saba,2018,Unknown,2
San Saba,2019,Incapacitating Injury,9
San Saba,2019,Killed,1
San Saba,2019,Non-Incapacitating,9
San Saba,2019,Not Injured,59
San Saba,2019,Possible Injury,14
San Saba,2019,Unknown,3
San Saba,2020,Incapacitating Injury,7
San Saba,2020,Non-Incapacitating,17
San Saba,2020,Not Injured,45
San Saba,2020,Possible Injury,9
San Saba,2020,Unknown,3
San Saba,2021,Incapacitating Injury,8
San Saba,2021,Killed,1
San Saba,2021,Non-Incapacitating,10
San Saba,2021,Not Injured,46
San Saba,2021,Possible Injury,13
San Saba,2021,Unknown,3
San Saba,2022,Incapacitating Injury,3
San Saba,2022,Killed,1
San Saba,2022,Non-Incapacitating,12
San Saba,2022,Not Injured,53
San Saba,2022,Possible Injury,13
San Saba,2022,Unknown,1
San Saba,2023,Killed,3
San Saba,2023,Non-Incapacitating,17
San Saba,2023,Not Injured,42
San Saba,2023,Possible Injury,12
San Saba,2023,Unknown,1
San Saba,2024,Incapacitating Injury,4
San Saba,2024,Killed,1
San Saba,2024,Non-Incapacitating,12
San Saba,2024,Not Injured,69
San Saba,2024,Possible Injury,8
San Saba,2024,Unknown,4
Schleicher,2017,Incapacitating Injury,5
Schleicher,2017,Non-Incapacitating,7
Schleicher,2017,Not Injured,39
Schleicher,2017,Possible Injury,5
Schleicher,2017,Unknown,1
Schleicher,2018,Incapacitating Injury,3
Schleicher,2018,Killed,1
Schleicher,2018,Non-Incapacitating,6
Schleicher,2018,Not Injured,36
Schleicher,2018,Possible Injury,6
Schleicher,2019,Killed,1
Schleicher,2019,Non-Incapacitating,9
Schleicher,2019,Not Injured,28
Schleicher,2019,Possible Injury,6
Schleicher,2019,Unknown,1
Schleicher,2020,Non-Incapacitating,6
Schleicher,2020,Not Injured,21
Schleicher,2020,Possible Injury,5
Schleicher,2020,Unknown,1
Schleicher,2021,Incapacitating Injury,3
Schleicher,2021,Killed,1
Schleicher,2021,Non-Incapacitating,6
Schleicher,2021,Not Injured,33
Schleicher,2021,Possible Injury,4
Schleicher,2021,Unknown,1
Schleicher,2022,Incapacitating Injury,4
Schleicher,2022,Non-Incapacitating,9
Schleicher,2022,Not Injured,34
Schleicher,2022,Possible Injury,6
Schleicher,2023,Incapacitating Injury,3
Schleicher,2023,Killed,4
Schleicher,2023,Non-Incapacitating,6
Schleicher,2023,Not Injured,26
Schleicher,2023,Possible Injury,3
Schleicher,2023,Unknown,1
Schleicher,2024,Killed,1
Schleicher,2024,Non-Incapacitating,4
Schleicher,2024,Not Injured,31
Schleicher,2024,Possible Injury,3
Scurry,2017,Incapacitating Injury,11
Scurry,2017,Killed,2
Scurry,2017,Non-Incapacitating,45
Scurry,2017,Not Injured,182
Scurry,2017,Possible Injury,16
Scurry,2017,Unknown,7
Scurry,2018,Incapacitating Injury,8
Scurry,2018,Killed,8
Scurry,2018,Non-Incapacitating,27
Scurry,2018,Not Injured,165
Scurry,2018,Possible Injury,22
Scurry,2018,Unknown,8
Scurry,2019,Incapacitating Injury,15
Scurry,2019,Killed,3
Scurry,2019,Non-Incapacitating,37
Scurry,2019,Not Injured,239
Scurry,2019,Possible Injury,27
Scurry,2019,Unknown,14
Scurry,2020,Incapacitating Injury,18
Scurry,2020,Killed,6
Scurry,2020,Non-Incapacitating,27
Scurry,2020,Not Injured,188
Scurry,2020,Possible Injury,18
Scurry,2020,Unknown,10
Scurry,2021,Incapacitating Injury,17
Scurry,2021,Killed,3
Scurry,2021,Non-Incapacitating,39
Scurry,2021,Not Injured,216
Scurry,2021,Possible Injury,21
Scurry,2021,Unknown,13
Scurry,2022,Incapacitating Injury,17
Scurry,2022,Killed,3
Scurry,2022,Non-Incapacitating,39
Scurry,2022,Not Injured,227
Scurry,2022,Possible Injury,28
Scurry,2022,Unknown,6
Scurry,2023,Incapacitating Injury,16
Scurry,2023,Killed,6
Scurry,2023,Non-Incapacitating,41
Scurry,2023,Not Injured,197
Scurry,2023,Possible Injury,26
Scurry,2023,Unknown,6
Scurry,2024,Incapacitating Injury,10
Scurry,2024,Killed,4
Scurry,2024,Non-Incapacitating,39
Scurry,2024,Not Injured,207
Scurry,2024,Possible Injury,23
Scurry,2024,Unknown,13
Shackelford,2017,Incapacitating Injury,4
Shackelford,2017,Killed,1
Shackelford,2017,Non-Incapacitating,11
Shackelford,2017,Not Injured,36
Shackelford,2017,Possible Injury,7
Shackelford,2017,Unknown,1
Shackelford,2018,Incapacitating Injury,4
Shackelford,2018,Non-Incapacitating,13
Shackelford,2018,Not Injured,25
Shackelford,2018,Possible Injury,3
Shackelford,2018,Unknown,1
Shackelford,2019,Incapacitating Injury,3
Shackelford,2019,Non-Incapacitating,2
Shackelford,2019,Not Injured,28
Shackelford,2019,Possible Injury,7
Shackelford,2020,Incapacitating Injury,1
Shackelford,2020,Non-Incapacitating,7
Shackelford,2020,Not Injured,46
Shackelford,2020,Possible Injury,8
Shackelford,2021,Incapacitating Injury,4
Shackelford,2021,Non-Incapacitating,9
Shackelford,2021,Not Injured,46
Shackelford,2021,Possible Injury,2
Shackelford,2021,Unknown,2
Shackelford,2022,Incapacitating Injury,1
Shackelford,2022,Killed,1
Shackelford,2022,Non-Incapacitating,4
Shackelford,2022,Not Injured,36
Shackelford,2022,Possible Injury,10
Shackelford,2022,Unknown,1
Shackelford,2023,Incapacitating Injury,1
Shackelford,2023,Killed,2
Shackelford,2023,Non-Incapacitating,12
Shackelford,2023,Not Injured,32
Shackelford,2023,Possible Injury,5
Shackelford,2023,Unknown,4
Shackelford,2024,Incapacitating Injury,2
Shackelford,2024,Killed,1
Shackelford,2024,Non-Incapacitating,9
Shackelford,2024,Not Injured,35
Shackelford,2024,Possible Injury,3
Shackelford,2024,Unknown,1
Shelby,2017,Incapacitating Injury,9
Shelby,2017,Killed,11
Shelby,2017,Non-Incapacitating,64
Shelby,2017,Not Injured,252
Shelby,2017,Possible Injury,59
Shelby,2017,Unknown,16
Shelby,2018,Incapacitating Injury,19
Shelby,2018,Killed,10
Shelby,2018,Non-Incapacitating,69
Shelby,2018,Not Injured,268
Shelby,2018,Possible Injury,75
Shelby,2018,Unknown,12
Shelby,2019,Incapacitating Injury,17
Shelby,2019,Killed,7
Shelby,2019,Non-Incapacitating,54
Shelby,2019,Not Injured,275
Shelby,2019,Possible Injury,78
Shelby,2019,Unknown,5
Shelby,2020,Incapacitating Injury,10
Shelby,2020,Killed,6
Shelby,2020,Non-Incapacitating,44
Shelby,2020,Not Injured,271
Shelby,2020,Possible Injury,89
Shelby,2020,Unknown,10
Shelby,2021,Incapacitating Injury,7
Shelby,2021,Killed,4
Shelby,2021,Non-Incapacitating,62
Shelby,2021,Not Injured,279
Shelby,2021,Possible Injury,91
Shelby,2021,Unknown,9
Shelby,2022,Incapacitating Injury,9
Shelby,2022,Killed,6
Shelby,2022,Non-Incapacitating,68
Shelby,2022,Not Injured,233
Shelby,2022,Possible Injury,86
Shelby,2022,Unknown,12
Shelby,2023,Incapacitating Injury,11
Shelby,2023,Killed,8
Shelby,2023,Non-Incapacitating,76
Shelby,2023,Not Injured,251
Shelby,2023,Possible Injury,77
Shelby,2023,Unknown,5
Shelby,2024,Incapacitating Injury,6
Shelby,2024,Killed,8
Shelby,2024,Non-Incapacitating,53
Shelby,2024,Not Injured,260
Shelby,2024,Possible Injury,89
Shelby,2024,Unknown,15
Sherman,2017,Incapacitating Injury,3
Sherman,2017,Non-Incapacitating,6
Sherman,2017,Not Injured,42
Sherman,2017,Possible Injury,1
Sherman,2018,Incapacitating Injury,4
Sherman,2018,Killed,2
Sherman,2018,Non-Incapacitating,9
Sherman,2018,Not Injured,35
Sherman,2018,Possible Injury,5
Sherman,2019,Incapacitating Injury,4
Sherman,2019,Killed,6
Sherman,2019,Non-Incapacitating,7
Sherman,2019,Not Injured,43
Sherman,2019,Possible Injury,3
Sherman,2020,Incapacitating Injury,2
Sherman,2020,Killed,5
Sherman,2020,Non-Incapacitating,5
Sherman,2020,Not Injured,21
Sherman,2020,Possible Injury,5
Sherman,2021,Incapacitating Injury,4
Sherman,2021,Killed,1
Sherman,2021,Non-Incapacitating,6
Sherman,2021,Not Injured,41
Sherman,2021,Possible Injury,2
Sherman,2021,Unknown,1
Sherman,2022,Incapacitating Injury,3
Sherman,2022,Killed,2
Sherman,2022,Non-Incapacitating,7
Sherman,2022,Not Injured,42
Sherman,2022,Possible Injury,1
Sherman,2023,Incapacitating Injury,6
Sherman,2023,Killed,3
Sherman,2023,Non-Incapacitating,5
Sherman,2023,Not Injured,48
Sherman,2023,Possible Injury,2
Sherman,2023,Unknown,1
Sherman,2024,Incapacitating Injury,6
Sherman,2024,Killed,3
Sherman,2024,Non-Incapacitating,15
Sherman,2024,Not Injured,45
Sherman,2024,Possible Injury,1
Smith,2017,Incapacitating Injury,149
Smith,2017,Killed,44
Smith,2017,Non-Incapacitating,679
Smith,2017,Not Injured,4070
Smith,2017,Possible Injury,1042
Smith,2017,Unknown,169
Smith,2018,Incapacitating Injury,118
Smith,2018,Killed,52
Smith,2018,Non-Incapacitating,536
Smith,2018,Not Injured,3955
Smith,2018,Possible Injury,1066
Smith,2018,Unknown,157
Smith,2019,Incapacitating Injury,143
Smith,2019,Killed,34
Smith,2019,Non-Incapacitating,650
Smith,2019,Not Injured,3738
Smith,2019,Possible Injury,1102
Smith,2019,Unknown,152
Smith,2020,Incapacitating Injury,140
Smith,2020,Killed,50
Smith,2020,Non-Incapacitating,529
Smith,2020,Not Injured,3557
Smith,2020,Possible Injury,988
Smith,2020,Unknown,140
Smith,2021,Incapacitating Injury,252
Smith,2021,Killed,61
Smith,2021,Non-Incapacitating,609
Smith,2021,Not Injured,4083
Smith,2021,Possible Injury,1057
Smith,2021,Unknown,179
Smith,2022,Incapacitating Injury,224
Smith,2022,Killed,46
Smith,2022,Non-Incapacitating,706
Smith,2022,Not Injured,3848
Smith,2022,Possible Injury,1035
Smith,2022,Unknown,161
Smith,2023,Incapacitating Injury,206
Smith,2023,Killed,65
Smith,2023,Non-Incapacitating,848
Smith,2023,Not Injured,3797
Smith,2023,Possible Injury,1038
Smith,2023,Unknown,122
Smith,2024,Incapacitating Injury,158
Smith,2024,Killed,46
Smith,2024,Non-Incapacitating,833
Smith,2024,Not Injured,4032
Smith,2024,Possible Injury,1075
Smith,2024,Unknown,112
Somervell,2017,Incapacitating Injury,19
Somervell,2017,Killed,5
Somervell,2017,Non-Incapacitating,27
Somervell,2017,Not Injured,110
Somervell,2017,Possible Injury,15
Somervell,2017,Unknown,2
Somervell,2018,Incapacitating Injury,9
Somervell,2018,Killed,3
Somervell,2018,Non-Incapacitating,15
Somervell,2018,Not Injured,101
Somervell,2018,Possible Injury,12
Somervell,2019,Incapacitating Injury,13
Somervell,2019,Killed,1
Somervell,2019,Non-Incapacitating,26
Somervell,2019,Not Injured,115
Somervell,2019,Possible Injury,11
Somervell,2019,Unknown,7
Somervell,2020,Incapacitating Injury,3
Somervell,2020,Killed,1
Somervell,2020,Non-Incapacitating,19
Somervell,2020,Not Injured,78
Somervell,2020,Possible Injury,17
Somervell,2020,Unknown,8
Somervell,2021,Incapacitating Injury,8
Somervell,2021,Killed,4
Somervell,2021,Non-Incapacitating,17
Somervell,2021,Not Injured,141
Somervell,2021,Possible Injury,10
Somervell,2021,Unknown,3
Somervell,2022,Incapacitating Injury,10
Somervell,2022,Killed,3
Somervell,2022,Non-Incapacitating,22
Somervell,2022,Not Injured,117
Somervell,2022,Possible Injury,16
Somervell,2022,Unknown,2
Somervell,2023,Incapacitating Injury,19
Somervell,2023,Killed,5
Somervell,2023,Non-Incapacitating,25
Somervell,2023,Not Injured,127
Somervell,2023,Possible Injury,17
Somervell,2023,Unknown,4
Somervell,2024,Incapacitating Injury,19
Somervell,2024,Killed,6
Somervell,2024,Non-Incapacitating,26
Somervell,2024,Not Injured,123
Somervell,2024,Possible Injury,13
Somervell,2024,Unknown,3
Starr,2017,Incapacitating Injury,9
Starr,2017,Killed,3
Starr,2017,Non-Incapacitating,32
Starr,2017,Not Injured,572
Starr,2017,Possible Injury,119
Starr,2017,Unknown,20
Starr,2018,Incapacitating Injury,13
Starr,2018,Killed,3
Starr,2018,Non-Incapacitating,49
Starr,2018,Not Injured,541
Starr,2018,Possible Injury,147
Starr,2018,Unknown,36
Starr,2019,Incapacitating Injury,24
Starr,2019,Killed,4
Starr,2019,Non-Incapacitating,48
Starr,2019,Not Injured,641
Starr,2019,Possible Injury,159
Starr,2019,Unknown,39
Starr,2020,Incapacitating Injury,23
Starr,2020,Killed,4
Starr,2020,Non-Incapacitating,39
Starr,2020,Not Injured,529
Starr,2020,Possible Injury,122
Starr,2020,Unknown,38
Starr,2021,Incapacitating Injury,16
Starr,2021,Killed,4
Starr,2021,Non-Incapacitating,36
Starr,2021,Not Injured,751
Starr,2021,Possible Injury,97
Starr,2021,Unknown,40
Starr,2022,Incapacitating Injury,25
Starr,2022,Killed,7
Starr,2022,Non-Incapacitating,59
Starr,2022,Not Injured,819
Starr,2022,Possible Injury,129
Starr,2022,Unknown,34
Starr,2023,Incapacitating Injury,30
Starr,2023,Killed,5
Starr,2023,Non-Incapacitating,66
Starr,2023,Not Injured,766
Starr,2023,Possible Injury,149
Starr,2023,Unknown,32
Starr,2024,Incapacitating Injury,16
Starr,2024,Killed,7
Starr,2024,Non-Incapacitating,91
Starr,2024,Not Injured,840
Starr,2024,Possible Injury,120
Starr,2024,Unknown,33
Stephens,2017,Incapacitating Injury,5
Stephens,2017,Killed,1
Stephens,2017,Non-Incapacitating,13
Stephens,2017,Not Injured,79
Stephens,2017,Possible Injury,11
Stephens,2017,Unknown,1
Stephens,2018,Incapacitating Injury,2
Stephens,2018,Non-Incapacitating,6
Stephens,2018,Not Injured,74
Stephens,2018,Possible Injury,18
Stephens,2018,Unknown,1
Stephens,2019,Incapacitating Injury,1
Stephens,2019,Killed,2
Stephens,2019,Non-Incapacitating,14
Stephens,2019,Not Injured,81
Stephens,2019,Possible Injury,22
Stephens,2019,Unknown,4
Stephens,2020,Incapacitating Injury,5
Stephens,2020,Killed,2
Stephens,2020,Non-Incapacitating,11
Stephens,2020,Not Injured,88
Stephens,2020,Possible Injury,13
Stephens,2020,Unknown,3
Stephens,2021,Incapacitating Injury,9
Stephens,2021,Killed,3
Stephens,2021,Non-Incapacitating,8
Stephens,2021,Not Injured,100
Stephens,2021,Possible Injury,24
Stephens,2021,Unknown,4
Stephens,2022,Incapacitating Injury,2
Stephens,2022,Killed,1
Stephens,2022,Non-Incapacitating,15
Stephens,2022,Not Injured,112
Stephens,2022,Possible Injury,17
Stephens,2022,Unknown,5
Stephens,2023,Incapacitating Injury,6
Stephens,2023,Non-Incapacitating,15
Stephens,2023,Not Injured,75
Stephens,2023,Possible Injury,14
Stephens,2023,Unknown,6
Stephens,2024,Incapacitating Injury,4
Stephens,2024,Killed,1
Stephens,2024,Non-Incapacitating,14
Stephens,2024,Not Injured,87
Stephens,2024,Possible Injury,21
Stephens,2024,Unknown,1
Sterling,2017,Incapacitating Injury,5
Sterling,2017,Non-Incapacitating,9
Sterling,2017,Not Injured,17
Sterling,2017,Unknown,2
Sterling,2018,Incapacitating Injury,3
Sterling,2018,Killed,4
Sterling,2018,Non-Incapacitating,4
Sterling,2018,Not Injured,26
Sterling,2018,Possible Injury,2
Sterling,2018,Unknown,1
Sterling,2019,Incapacitating Injury,2
Sterling,2019,Killed,3
Sterling,2019,Non-Incapacitating,4
Sterling,2019,Not Injured,39
Sterling,2019,Possible Injury,2
Sterling,2019,Unknown,2
Sterling,2020,Non-Incapacitating,2
Sterling,2020,Not Injured,22
Sterling,2020,Possible Injury,3
Sterling,2020,Unknown,1
Sterling,2021,Incapacitating Injury,2
Sterling,2021,Non-Incapacitating,6
Sterling,2021,Not Injured,23
Sterling,2021,Possible Injury,1
Sterling,2022,Incapacitating Injury,2
Sterling,2022,Killed,2
Sterling,2022,Non-Incapacitating,5
Sterling,2022,Not Injured,28
Sterling,2022,Possible Injury,3
Sterling,2022,Unknown,3
Sterling,2023,Incapacitating Injury,1
Sterling,2023,Killed,2
Sterling,2023,Non-Incapacitating,8
Sterling,2023,Not Injured,35
Sterling,2023,Possible Injury,3
Sterling,2023,Unknown,2
Sterling,2024,Non-Incapacitating,3
Sterling,2024,Not Injured,30
Sterling,2024,Possible Injury,1
Sterling,2024,Unknown,1
Stonewall,2017,Incapacitating Injury,1
Stonewall,2017,Killed,1
Stonewall,2017,Non-Incapacitating,4
Stonewall,2017,Not Injured,10
Stonewall,2018,Incapacitating Injury,2
Stonewall,2018,Non-Incapacitating,2
Stonewall,2018,Not Injured,14
Stonewall,2018,Possible Injury,4
Stonewall,2019,Incapacitating Injury,1
Stonewall,2019,Killed,2
Stonewall,2019,Non-Incapacitating,1
Stonewall,2019,Not Injured,8
Stonewall,2019,Possible Injury,1
Stonewall,2020,Non-Incapacitating,2
Stonewall,2020,Not Injured,7
Stonewall,2020,Possible Injury,2
Stonewall,2021,Incapacitating Injury,4
Stonewall,2021,Killed,1
Stonewall,2021,Non-Incapacitating,5
Stonewall,2021,Not Injured,8
Stonewall,2021,Possible Injury,2
Stonewall,2021,Unknown,1
Stonewall,2022,Incapacitating Injury,1
Stonewall,2022,Non-Incapacitating,2
Stonewall,2022,Not Injured,13
Stonewall,2022,Possible Injury,3
Stonewall,2023,Incapacitating Injury,1
Stonewall,2023,Non-Incapacitating,2
Stonewall,2023,Not Injured,1
Stonewall,2023,Possible Injury,1
Stonewall,2024,Incapacitating Injury,2
Stonewall,2024,Killed,1
Stonewall,2024,Non-Incapacitating,3
Stonewall,2024,Not Injured,8
Sutton,2017,Incapacitating Injury,10
Sutton,2017,Killed,3
Sutton,2017,Non-Incapacitating,18
Sutton,2017,Not Injured,75
Sutton,2017,Possible Injury,10
Sutton,2017,Unknown,2
Sutton,2018,Incapacitating Injury,9
Sutton,2018,Killed,2
Sutton,2018,Non-Incapacitating,21
Sutton,2018,Not Injured,93
Sutton,2018,Possible Injury,11
Sutton,2018,Unknown,4
Sutton,2019,Incapacitating Injury,14
Sutton,2019,Killed,2
Sutton,2019,Non-Incapacitating,24
Sutton,2019,Not Injured,105
Sutton,2019,Possible Injury,11
Sutton,2019,Unknown,3
Sutton,2020,Incapacitating Injury,4
Sutton,2020,Killed,2
Sutton,2020,Non-Incapacitating,14
Sutton,2020,Not Injured,85
Sutton,2020,Possible Injury,7
Sutton,2020,Unknown,1
Sutton,2021,Incapacitating Injury,8
Sutton,2021,Killed,4
Sutton,2021,Non-Incapacitating,15
Sutton,2021,Not Injured,113
Sutton,2021,Possible Injury,4
Sutton,2021,Unknown,6
Sutton,2022,Incapacitating Injury,8
Sutton,2022,Killed,4
Sutton,2022,Non-Incapacitating,16
Sutton,2022,Not Injured,83
Sutton,2022,Possible Injury,9
Sutton,2022,Unknown,3
Sutton,2023,Incapacitating Injury,5
Sutton,2023,Non-Incapacitating,25
Sutton,2023,Not Injured,94
Sutton,2023,Possible Injury,7
Sutton,2023,Unknown,5
Sutton,2024,Incapacitating Injury,11
Sutton,2024,Killed,1
Sutton,2024,Non-Incapacitating,19
Sutton,2024,Not Injured,91
Sutton,2024,Possible Injury,6
Sutton,2024,Unknown,3
Swisher,2017,Incapacitating Injury,12
Swisher,2017,Killed,1
Swisher,2017,Non-Incapacitating,17
Swisher,2017,Not Injured,71
Swisher,2017,Possible Injury,8
Swisher,2017,Unknown,4
Swisher,2018,Incapacitating Injury,6
Swisher,2018,Killed,1
Swisher,2018,Non-Incapacitating,7
Swisher,2018,Not Injured,68
Swisher,2018,Possible Injury,8
Swisher,2018,Unknown,8
Swisher,2019,Incapacitating Injury,9
Swisher,2019,Non-Incapacitating,15
Swisher,2019,Not Injured,82
Swisher,2019,Possible Injury,7
Swisher,2019,Unknown,8
Swisher,2020,Incapacitating Injury,5
Swisher,2020,Killed,1
Swisher,2020,Non-Incapacitating,12
Swisher,2020,Not Injured,52
Swisher,2020,Possible Injury,12
Swisher,2020,Unknown,8
Swisher,2021,Incapacitating Injury,6
Swisher,2021,Killed,2
Swisher,2021,Non-Incapacitating,13
Swisher,2021,Not Injured,54
Swisher,2021,Possible Injury,9
Swisher,2021,Unknown,4
Swisher,2022,Incapacitating Injury,4
Swisher,2022,Non-Incapacitating,12
Swisher,2022,Not Injured,77
Swisher,2022,Possible Injury,14
Swisher,2022,Unknown,5
Swisher,2023,Incapacitating Injury,10
Swisher,2023,Killed,2
Swisher,2023,Non-Incapacitating,13
Swisher,2023,Not Injured,61
Swisher,2023,Possible Injury,11
Swisher,2023,Unknown,3
Swisher,2024,Incapacitating Injury,6
Swisher,2024,Killed,1
Swisher,2024,Non-Incapacitating,8
Swisher,2024,Not Injured,70
Swisher,2024,Possible Injury,13
Swisher,2024,Unknown,2
Tarrant,2017,Incapacitating Injury,986
Tarrant,2017,Killed,173
Tarrant,2017,Non-Incapacitating,4208
Tarrant,2017,Not Injured,25043
Tarrant,2017,Possible Injury,7880
Tarrant,2017,Unknown,2930
Tarrant,2018,Incapacitating Injury,794
Tarrant,2018,Killed,164
Tarrant,2018,Non-Incapacitating,3887
Tarrant,2018,Not Injured,24329
Tarrant,2018,Possible Injury,7941
Tarrant,2018,Unknown,2762
Tarrant,2019,Incapacitating Injury,785
Tarrant,2019,Killed,156
Tarrant,2019,Non-Incapacitating,3891
Tarrant,2019,Not Injured,23096
Tarrant,2019,Possible Injury,8056
Tarrant,2019,Unknown,2766
Tarrant,2020,Incapacitating Injury,802
Tarrant,2020,Killed,183
Tarrant,2020,Non-Incapacitating,3511
Tarrant,2020,Not Injured,19033
Tarrant,2020,Possible Injury,6336
Tarrant,2020,Unknown,2444
Tarrant,2021,Incapacitating Injury,948
Tarrant,2021,Killed,212
Tarrant,2021,Non-Incapacitating,4599
Tarrant,2021,Not Injured,21403
Tarrant,2021,Possible Injury,6482
Tarrant,2021,Unknown,2046
Tarrant,2022,Incapacitating Injury,957
Tarrant,2022,Killed,203
Tarrant,2022,Non-Incapacitating,5026
Tarrant,2022,Not Injured,19593
Tarrant,2022,Possible Injury,5673
Tarrant,2022,Unknown,1590
Tarrant,2023,Incapacitating Injury,939
Tarrant,2023,Killed,208
Tarrant,2023,Non-Incapacitating,5236
Tarrant,2023,Not Injured,19802
Tarrant,2023,Possible Injury,5289
Tarrant,2023,Unknown,1448
Tarrant,2024,Incapacitating Injury,890
Tarrant,2024,Killed,196
Tarrant,2024,Non-Incapacitating,5147
Tarrant,2024,Not Injured,19160
Tarrant,2024,Possible Injury,4962
Tarrant,2024,Unknown,1415
Taylor,2017,Incapacitating Injury,92
Taylor,2017,Killed,15
Taylor,2017,Non-Incapacitating,572
Taylor,2017,Not Injured,2448
Taylor,2017,Possible Injury,655
Taylor,2017,Unknown,96
Taylor,2018,Incapacitating Injury,86
Taylor,2018,Killed,19
Taylor,2018,Non-Incapacitating,504
Taylor,2018,Not Injured,2281
Taylor,2018,Possible Injury,667
Taylor,2018,Unknown,78
Taylor,2019,Incapacitating Injury,90
Taylor,2019,Killed,13
Taylor,2019,Non-Incapacitating,466
Taylor,2019,Not Injured,2072
Taylor,2019,Possible Injury,637
Taylor,2019,Unknown,106
Taylor,2020,Incapacitating Injury,59
Taylor,2020,Killed,19
Taylor,2020,Non-Incapacitating,417
Taylor,2020,Not Injured,2025
Taylor,2020,Possible Injury,548
Taylor,2020,Unknown,104
Taylor,2021,Incapacitating Injury,110
Taylor,2021,Killed,23
Taylor,2021,Non-Incapacitating,545
Taylor,2021,Not Injured,2103
Taylor,2021,Possible Injury,647
Taylor,2021,Unknown,100
Taylor,2022,Incapacitating Injury,82
Taylor,2022,Killed,27
Taylor,2022,Non-Incapacitating,467
Taylor,2022,Not Injured,2112
Taylor,2022,Possible Injury,578
Taylor,2022,Unknown,91
Taylor,2023,Incapacitating Injury,87
Taylor,2023,Killed,11
Taylor,2023,Non-Incapacitating,467
Taylor,2023,Not Injured,2247
Taylor,2023,Possible Injury,556
Taylor,2023,Unknown,94
Taylor,2024,Incapacitating Injury,99
Taylor,2024,Killed,22
Taylor,2024,Non-Incapacitating,530
Taylor,2024,Not Injured,2193
Taylor,2024,Possible Injury,474
Taylor,2024,Unknown,72
Terrell,2017,Non-Incapacitating,2
Terrell,2017,Not Injured,17
Terrell,2017,Possible Injury,1
Terrell,2018,Non-Incapacitating,6
Terrell,2018,Not Injured,21
Terrell,2018,Possible Injury,5
Terrell,2018,Unknown,2
Terrell,2019,Incapacitating Injury,3
Terrell,2019,Killed,3
Terrell,2019,Non-Incapacitating,6
Terrell,2019,Not Injured,26
Terrell,2019,Possible Injury,2
Terrell,2019,Unknown,1
Terrell,2020,Incapacitating Injury,2
Terrell,2020,Killed,1
Terrell,2020,Non-Incapacitating,2
Terrell,2020,Not Injured,9
Terrell,2020,Possible Injury,1
Terrell,2020,Unknown,1
Terrell,2021,Incapacitating Injury,1
Terrell,2021,Killed,2
Terrell,2021,Not Injured,6
Terrell,2021,Possible Injury,3
Terrell,2021,Unknown,1
Terrell,2022,Incapacitating Injury,1
Terrell,2022,Killed,2
